-5.299573159745030702e-03,1.158836990140721911e-02
-7.523272062782096481e-03,1.417824772296585531e-02
-7.904880807583534313e-03,8.595594967436627140e-03
-8.027695582793219122e-04,1.850882887142771618e-02
-7.249093369630049515e-03,1.589856067664603342e-02
-9.482169105737693268e-03,-1.777160667941876659e-02
-7.810122420354815263e-03,1.143088309174228843e-02
-9.635535084515228776e-03,-1.937863597779208510e-02
-8.992571533643179543e-03,-5.846099346402911130e-03
-9.394367866637014577e-03,-1.415797798070634293e-02
-9.687079026991056441e-03,-2.102385775884436231e-02
-6.581790519903352697e-03,2.182921116107817278e-02
-9.577965699900169855e-03,-1.789947427782132700e-02
-9.004663535180888745e-03,-3.783880569324152808e-03
-9.639913983644868636e-03,-2.111944162089074775e-02
-9.354243585044346235e-03,-1.425396280625433783e-02
-9.030069012842152631e-03,-5.132342130505136019e-03
-9.478147931242568436e-03,-1.623697955944192195e-02
-7.600569486602236531e-03,1.669500511385388006e-02
-8.929088739668255420e-03,-2.812916384404198951e-03
-9.414768991642620891e-03,-1.588944684469140861e-02
-9.172525054024133206e-03,-9.729019365837802968e-03
-9.586936382329444908e-03,-2.001943492821377582e-02
-9.535354256683949495e-03,-1.649008913906344423e-02
-7.185954384978306651e-03,1.969897800667293197e-02
-9.603978422781406232e-03,-1.975712065826133387e-02
-7.785056158770265432e-03,1.088137091320152787e-02
-9.588783165393717847e-03,-1.818244219241517065e-02
-8.536087761232163604e-03,2.031567011247514820e-03
-9.533911344702564183e-03,-1.884110331684080500e-02
-9.638242552331487828e-03,-2.001964608095943565e-02
-8.568059794211909178e-03,9.073151277119480143e-04
-8.743354937736168286e-03,-3.377032609659590037e-03
-9.233109501039326109e-03,-9.459411197238738397e-03
-9.542665559590799568e-03,-1.731479972067221165e-02
-9.555159516315055515e-03,-1.721042672233197984e-02
-9.556573661653463420e-03,-1.940578969295930073e-02
-9.272847523264314551e-03,-1.026669404861781792e-02
-8.506708563578473797e-03,1.661587546355530872e-03
-7.875665827800575058e-03,1.177598617859839866e-02
-9.687079026991061645e-03,-2.102385775884436231e-02
-9.403595111180234126e-03,-1.626211563684121925e-02
-9.164512193276547203e-03,-1.057626706387923034e-02
-8.575271404706985567e-03,-1.148125036243705576e-03
-9.553490843497977614e-03,-1.832810456187329226e-02
-9.605603634063651294e-03,-1.872181563656415484e-02
-9.576557458977220244e-03,-1.885507440959535014e-02
-7.843797684053717759e-03,1.081297014506812579e-02
-9.570310306218392932e-03,-1.950960791512163645e-02
-9.608608771612538874e-03,-1.999606967178518477e-02
-9.501969747039826567e-03,-1.671972004138752230e-02
-8.321597501826398166e-03,8.507611508613059648e-03
-9.260541163308363966e-03,-1.119418420460098484e-02
-9.374342653976980994e-03,-1.566309503337634176e-02
-8.548190873036829243e-03,-5.983725081508041053e-04
